date,company_id,company_name,channel,impressions,clicks,conversions,cost,revenue_generated,conversion_rate,click_through_rate
2026-01-07,C003,BrightOps,Partnerships,385,24,0,131.05,0.00,0.0000,0.0623
2026-01-07,C003,BrightOps,Outbound Sales,369,22,0,229.40,0.00,0.0000,0.0596
2026-01-07,C003,BrightOps,Referral,339,41,1,55.49,921.45,0.0244,0.1209
2026-01-08,C003,BrightOps,SEO,546,73,1,332.18,665.98,0.0137,0.1337
2026-01-08,C003,BrightOps,Paid Search,500,29,1,623.02,851.42,0.0345,0.0580
2026-01-08,C003,BrightOps,Content,192,25,0,276.82,0.00,0.0000,0.1302
2026-01-08,C003,BrightOps,LinkedIn Ads,535,6,0,380.74,0.00,0.0000,0.0112
2026-01-08,C003,BrightOps,Partnerships,579,55,1,553.63,691.88,0.0182,0.0950
2026-01-08,C003,BrightOps,Outbound Sales,941,98,1,969.14,703.25,0.0102,0.1041
2026-01-08,C003,BrightOps,Referral,375,40,1,234.41,843.74,0.0250,0.1067
2026-01-09,C003,BrightOps,SEO,490,10,0,155.11,0.00,0.0000,0.0204
2026-01-09,C003,BrightOps,Paid Search,572,6,0,290.92,0.00,0.0000,0.0105
2026-01-09,C003,BrightOps,Content,257,2,0,129.26,0.00,0.0000,0.0078
2026-01-09,C003,BrightOps,LinkedIn Ads,122,15,0,177.79,0.00,0.0000,0.1230
2026-01-09,C003,BrightOps,Partnerships,385,7,0,258.52,0.00,0.0000,0.0182
2026-01-09,C003,BrightOps,Outbound Sales,419,5,0,452.55,0.00,0.0000,0.0119
2026-01-09,C003,BrightOps,Referral,746,38,2,109.47,1266.57,0.0526,0.0509
2026-01-10,C003,BrightOps,SEO,588,22,0,84.28,0.00,0.0000,0.0374
2026-01-10,C003,BrightOps,Paid Search,571,22,0,158.07,0.00,0.0000,0.0385
2026-01-10,C003,BrightOps,Content,344,12,0,70.23,0.00,0.0000,0.0349
2026-01-10,C003,BrightOps,LinkedIn Ads,138,18,0,96.60,0.00,0.0000,0.1304
2026-01-10,C003,BrightOps,Partnerships,406,22,0,140.47,0.00,0.0000,0.0542
2026-01-10,C003,BrightOps,Outbound Sales,527,5,0,245.89,0.00,0.0000,0.0095
2026-01-10,C003,BrightOps,Referral,523,28,1,59.49,622.13,0.0357,0.0535
2026-01-11,C003,BrightOps,SEO,304,2,0,138.72,0.00,0.0000,0.0066
2026-01-11,C003,BrightOps,Paid Search,169,11,0,260.17,0.00,0.0000,0.0651
2026-01-11,C003,BrightOps,Content,343,5,0,115.60,0.00,0.0000,0.0146
2026-01-11,C003,BrightOps,LinkedIn Ads,573,21,0,158.99,0.00,0.0000,0.0366
2026-01-11,C003,BrightOps,Partnerships,0,0,0,231.20,0.00,0.0000,0.0000
2026-01-11,C003,BrightOps,Outbound Sales,684,72,1,404.71,751.39,0.0139,0.1053
2026-01-11,C003,BrightOps,Referral,270,24,1,97.89,827.38,0.0417,0.0889
2026-01-12,C003,BrightOps,SEO,483,3,0,69.43,0.00,0.0000,0.0062
2026-01-12,C003,BrightOps,Paid Search,460,14,0,130.22,0.00,0.0000,0.0304
2026-01-12,C003,BrightOps,Content,142,14,0,57.86,0.00,0.0000,0.0986
2026-01-12,C003,BrightOps,LinkedIn Ads,482,3,0,79.58,0.00,0.0000,0.0062
2026-01-12,C003,BrightOps,Partnerships,298,12,0,115.71,0.00,0.0000,0.0403
2026-01-12,C003,BrightOps,Outbound Sales,121,13,0,202.56,0.00,0.0000,0.1074
2026-01-12,C003,BrightOps,Referral,351,22,1,48.98,611.38,0.0455,0.0627
2026-01-13,C003,BrightOps,SEO,420,10,0,238.47,0.00,0.0000,0.0238
2026-01-13,C003,BrightOps,Paid Search,216,13,0,447.26,0.00,0.0000,0.0602
2026-01-13,C003,BrightOps,Content,423,20,0,198.72,0.00,0.0000,0.0473
2026-01-13,C003,BrightOps,LinkedIn Ads,465,8,0,273.32,0.00,0.0000,0.0172
2026-01-13,C003,BrightOps,Partnerships,597,69,1,397.44,916.89,0.0145,0.1156
2026-01-13,C003,BrightOps,Outbound Sales,966,134,1,695.73,647.34,0.0075,0.1387
2026-01-13,C003,BrightOps,Referral,537,52,1,168.29,821.65,0.0192,0.0968
2026-01-14,C003,BrightOps,SEO,594,21,0,72.84,0.00,0.0000,0.0354
2026-01-14,C003,BrightOps,Paid Search,334,16,0,136.62,0.00,0.0000,0.0479
2026-01-14,C003,BrightOps,Content,231,24,0,60.70,0.00,0.0000,0.1039
2026-01-14,C003,BrightOps,LinkedIn Ads,221,1,0,83.49,0.00,0.0000,0.0045
2026-01-14,C003,BrightOps,Partnerships,324,1,0,121.41,0.00,0.0000,0.0031
2026-01-14,C003,BrightOps,Outbound Sales,227,10,0,212.52,0.00,0.0000,0.0441
2026-01-14,C003,BrightOps,Referral,443,50,1,51.41,853.35,0.0200,0.1129
2026-01-15,C003,BrightOps,SEO,335,1,0,70.78,0.00,0.0000,0.0030
2026-01-15,C003,BrightOps,Paid Search,425,16,0,132.75,0.00,0.0000,0.0376
2026-01-15,C003,BrightOps,Content,139,6,0,58.98,0.00,0.0000,0.0432
2026-01-15,C003,BrightOps,LinkedIn Ads,307,18,0,81.13,0.00,0.0000,0.0586
2026-01-15,C003,BrightOps,Partnerships,305,23,0,117.97,0.00,0.0000,0.0754
2026-01-15,C003,BrightOps,Outbound Sales,300,14,0,206.51,0.00,0.0000,0.0467
2026-01-15,C003,BrightOps,Referral,484,21,1,49.95,722.66,0.0476,0.0434
2026-01-16,C003,BrightOps,SEO,0,0,0,242.72,0.00,0.0000,0.0000
2026-01-16,C003,BrightOps,Paid Search,245,9,0,455.23,0.00,0.0000,0.0367
2026-01-16,C003,BrightOps,Content,473,9,0,202.27,0.00,0.0000,0.0190
2026-01-16,C003,BrightOps,LinkedIn Ads,244,6,0,278.20,0.00,0.0000,0.0246
2026-01-16,C003,BrightOps,Partnerships,594,11,0,404.53,0.00,0.0000,0.0185
2026-01-16,C003,BrightOps,Outbound Sales,866,97,1,708.14,752.98,0.0103,0.1120
2026-01-16,C003,BrightOps,Referral,884,85,2,171.28,1768.62,0.0235,0.0962
2026-01-17,C003,BrightOps,SEO,460,24,0,208.34,0.00,0.0000,0.0522
2026-01-17,C003,BrightOps,Paid Search,494,20,0,390.76,0.00,0.0000,0.0405
2026-01-17,C003,BrightOps,Content,119,11,0,173.62,0.00,0.0000,0.0924
2026-01-17,C003,BrightOps,LinkedIn Ads,251,21,0,238.80,0.00,0.0000,0.0837
2026-01-17,C003,BrightOps,Partnerships,856,105,1,347.24,629.17,0.0095,0.1227
2026-01-17,C003,BrightOps,Outbound Sales,1090,82,1,607.85,785.06,0.0122,0.0752
2026-01-17,C003,BrightOps,Referral,520,46,1,147.01,881.32,0.0217,0.0885
2026-01-18,C003,BrightOps,SEO,524,23,0,228.65,0.00,0.0000,0.0439
2026-01-18,C003,BrightOps,Paid Search,817,37,1,428.85,848.34,0.0270,0.0453
2026-01-18,C003,BrightOps,Content,510,23,0,190.54,0.00,0.0000,0.0451
2026-01-18,C003,BrightOps,LinkedIn Ads,154,3,0,262.08,0.00,0.0000,0.0195
2026-01-18,C003,BrightOps,Partnerships,600,39,1,381.09,647.07,0.0256,0.0650
2026-01-18,C003,BrightOps,Outbound Sales,1085,60,1,667.10,757.32,0.0167,0.0553
2026-01-18,C003,BrightOps,Referral,276,6,0,161.36,0.00,0.0000,0.0217
2026-01-19,C003,BrightOps,SEO,253,3,0,171.74,0.00,0.0000,0.0119
2026-01-19,C003,BrightOps,Paid Search,0,0,0,322.11,0.00,0.0000,0.0000
2026-01-19,C003,BrightOps,Content,353,1,0,143.12,0.00,0.0000,0.0028
2026-01-19,C003,BrightOps,LinkedIn Ads,299,3,0,196.84,0.00,0.0000,0.0100
2026-01-19,C003,BrightOps,Partnerships,376,24,0,286.23,0.00,0.0000,0.0638
2026-01-19,C003,BrightOps,Outbound Sales,442,11,0,501.06,0.00,0.0000,0.0249
2026-01-19,C003,BrightOps,Referral,990,132,2,121.19,1445.46,0.0152,0.1333
2026-01-20,C003,BrightOps,SEO,110,4,0,82.33,0.00,0.0000,0.0364
2026-01-20,C003,BrightOps,Paid Search,464,7,0,154.42,0.00,0.0000,0.0151
2026-01-20,C003,BrightOps,Content,293,21,0,68.61,0.00,0.0000,0.0717
2026-01-20,C003,BrightOps,LinkedIn Ads,468,20,0,94.37,0.00,0.0000,0.0427
2026-01-20,C003,BrightOps,Partnerships,583,7,0,137.22,0.00,0.0000,0.0120
2026-01-20,C003,BrightOps,Outbound Sales,197,15,0,240.21,0.00,0.0000,0.0761
2026-01-20,C003,BrightOps,Referral,338,18,1,58.11,879.28,0.0556,0.0533
2026-01-21,C003,BrightOps,SEO,575,17,0,267.33,0.00,0.0000,0.0296
2026-01-21,C003,BrightOps,Paid Search,455,47,1,501.40,671.22,0.0213,0.1033
2026-01-21,C003,BrightOps,Content,528,3,0,222.78,0.00,0.0000,0.0057
2026-01-21,C003,BrightOps,LinkedIn Ads,379,12,0,306.41,0.00,0.0000,0.0317
2026-01-21,C003,BrightOps,Partnerships,628,81,1,445.56,811.40,0.0123,0.1290
2026-01-21,C003,BrightOps,Outbound Sales,1035,89,1,779.95,820.14,0.0112,0.0860
2026-01-21,C003,BrightOps,Referral,511,67,1,188.65,897.21,0.0149,0.1311
2026-01-22,C003,BrightOps,SEO,331,13,0,324.27,0.00,0.0000,0.0393
2026-01-22,C003,BrightOps,Paid Search,442,24,1,608.19,787.07,0.0417,0.0543
2026-01-22,C003,BrightOps,Content,404,4,0,270.22,0.00,0.0000,0.0099
2026-01-22,C003,BrightOps,LinkedIn Ads,291,17,0,371.67,0.00,0.0000,0.0584
2026-01-22,C003,BrightOps,Partnerships,553,40,1,540.45,900.56,0.0250,0.0723
2026-01-22,C003,BrightOps,Outbound Sales,1056,102,1,946.07,721.68,0.0098,0.0966
2026-01-22,C003,BrightOps,Referral,411,34,1,228.82,861.44,0.0294,0.0827
2026-01-23,C003,BrightOps,SEO,137,22,0,138.30,0.00,0.0000,0.1606
2026-01-23,C003,BrightOps,Paid Search,591,22,0,259.38,0.00,0.0000,0.0372
2026-01-23,C003,BrightOps,Content,422,1,0,115.25,0.00,0.0000,0.0024
2026-01-23,C003,BrightOps,LinkedIn Ads,140,7,0,158.51,0.00,0.0000,0.0500
2026-01-23,C003,BrightOps,Partnerships,252,9,0,230.49,0.00,0.0000,0.0357
2026-01-23,C003,BrightOps,Outbound Sales,826,87,1,403.48,842.04,0.0115,0.1053
2026-01-23,C003,BrightOps,Referral,367,33,1,97.60,684.17,0.0303,0.0899
2026-01-24,C003,BrightOps,SEO,392,1,0,272.58,0.00,0.0000,0.0026
2026-01-24,C003,BrightOps,Paid Search,466,50,1,511.24,888.37,0.0200,0.1073
2026-01-24,C003,BrightOps,Content,109,20,0,227.15,0.00,0.0000,0.1835
2026-01-24,C003,BrightOps,LinkedIn Ads,469,4,0,312.43,0.00,0.0000,0.0085
2026-01-24,C003,BrightOps,Partnerships,803,106,1,454.30,708.49,0.0094,0.1320
2026-01-24,C003,BrightOps,Outbound Sales,1255,59,1,795.27,806.30,0.0169,0.0470
2026-01-24,C003,BrightOps,Referral,428,58,1,192.36,830.36,0.0172,0.1355
2026-01-25,C003,BrightOps,SEO,195,24,0,144.51,0.00,0.0000,0.1231
2026-01-25,C003,BrightOps,Paid Search,555,20,0,271.04,0.00,0.0000,0.0360
2026-01-25,C003,BrightOps,Content,331,21,0,120.43,0.00,0.0000,0.0634
2026-01-25,C003,BrightOps,LinkedIn Ads,199,23,0,165.64,0.00,0.0000,0.1156
2026-01-25,C003,BrightOps,Partnerships,398,13,0,240.85,0.00,0.0000,0.0327
2026-01-25,C003,BrightOps,Outbound Sales,294,25,0,421.62,0.00,0.0000,0.0850
2026-01-25,C003,BrightOps,Referral,920,70,2,101.97,1701.18,0.0286,0.0761
2026-01-26,C003,BrightOps,SEO,206,6,0,153.97,0.00,0.0000,0.0291
2026-01-26,C003,BrightOps,Paid Search,426,25,0,288.78,0.00,0.0000,0.0587
2026-01-26,C003,BrightOps,Content,359,17,0,128.31,0.00,0.0000,0.0474
2026-01-26,C003,BrightOps,LinkedIn Ads,266,11,0,176.48,0.00,0.0000,0.0414
2026-01-26,C003,BrightOps,Partnerships,396,16,0,256.62,0.00,0.0000,0.0404
2026-01-26,C003,BrightOps,Outbound Sales,456,16,0,449.21,0.00,0.0000,0.0351
2026-01-26,C003,BrightOps,Referral,806,86,2,108.64,1725.29,0.0233,0.1067
2026-01-27,C003,BrightOps,SEO,375,11,0,165.72,0.00,0.0000,0.0293
2026-01-27,C003,BrightOps,Paid Search,259,12,0,310.82,0.00,0.0000,0.0463
2026-01-27,C003,BrightOps,Content,248,22,0,138.10,0.00,0.0000,0.0887
2026-01-27,C003,BrightOps,LinkedIn Ads,299,22,0,189.95,0.00,0.0000,0.0736
2026-01-27,C003,BrightOps,Partnerships,514,5,0,276.21,0.00,0.0000,0.0097
2026-01-27,C003,BrightOps,Outbound Sales,352,19,0,483.50,0.00,0.0000,0.0540
2026-01-27,C003,BrightOps,Referral,574,26,2,116.95,1450.98,0.0769,0.0453
2026-01-28,C003,BrightOps,SEO,469,3,0,163.54,0.00,0.0000,0.0064
2026-01-28,C003,BrightOps,Paid Search,262,3,0,306.73,0.00,0.0000,0.0115
2026-01-28,C003,BrightOps,Content,440,3,0,136.28,0.00,0.0000,0.0068
2026-01-28,C003,BrightOps,LinkedIn Ads,255,1,0,187.44,0.00,0.0000,0.0039
2026-01-28,C003,BrightOps,Partnerships,513,21,0,272.57,0.00,0.0000,0.0409
2026-01-28,C003,BrightOps,Outbound Sales,213,4,0,477.13,0.00,0.0000,0.0188
2026-01-28,C003,BrightOps,Referral,840,52,2,115.41,1605.35,0.0385,0.0619
2026-01-29,C003,BrightOps,SEO,608,14,0,74.57,0.00,0.0000,0.0230
2026-01-29,C003,BrightOps,Paid Search,399,7,0,139.86,0.00,0.0000,0.0175
2026-01-29,C003,BrightOps,Content,163,2,0,62.14,0.00,0.0000,0.0123
2026-01-29,C003,BrightOps,LinkedIn Ads,374,2,0,85.47,0.00,0.0000,0.0053
2026-01-29,C003,BrightOps,Partnerships,613,13,0,124.28,0.00,0.0000,0.0212
2026-01-29,C003,BrightOps,Outbound Sales,228,21,0,217.56,0.00,0.0000,0.0921
2026-01-29,C003,BrightOps,Referral,434,56,1,52.61,592.82,0.0179,0.1290
2026-01-30,C003,BrightOps,SEO,139,16,0,86.10,0.00,0.0000,0.1151
2026-01-30,C003,BrightOps,Paid Search,326,16,0,161.48,0.00,0.0000,0.0491
2026-01-30,C003,BrightOps,Content,513,1,0,71.75,0.00,0.0000,0.0019
2026-01-30,C003,BrightOps,LinkedIn Ads,356,21,0,98.68,0.00,0.0000,0.0590
2026-01-30,C003,BrightOps,Partnerships,395,15,0,143.49,0.00,0.0000,0.0380
2026-01-30,C003,BrightOps,Outbound Sales,125,9,0,251.19,0.00,0.0000,0.0720
2026-01-30,C003,BrightOps,Referral,517,64,1,60.74,708.54,0.0156,0.1238
2026-01-31,C003,BrightOps,SEO,524,3,0,66.30,0.00,0.0000,0.0057
2026-01-31,C003,BrightOps,Paid Search,582,3,0,124.35,0.00,0.0000,0.0052
2026-01-31,C003,BrightOps,Content,397,11,0,55.25,0.00,0.0000,0.0277
2026-01-31,C003,BrightOps,LinkedIn Ads,543,14,0,75.99,0.00,0.0000,0.0258
2026-01-31,C003,BrightOps,Partnerships,305,22,0,110.50,0.00,0.0000,0.0721
2026-01-31,C003,BrightOps,Outbound Sales,122,10,0,193.44,0.00,0.0000,0.0820
2026-01-31,C003,BrightOps,Referral,309,26,1,46.79,916.83,0.0385,0.0841
2026-02-01,C003,BrightOps,SEO,605,12,0,239.53,0.00,0.0000,0.0198
2026-02-01,C003,BrightOps,Paid Search,796,38,1,449.24,853.66,0.0263,0.0477
2026-02-01,C003,BrightOps,Content,343,21,0,199.60,0.00,0.0000,0.0612
2026-02-01,C003,BrightOps,LinkedIn Ads,0,0,0,274.54,0.00,0.0000,0.0000
2026-02-01,C003,BrightOps,Partnerships,633,72,1,399.21,795.51,0.0139,0.1137
2026-02-01,C003,BrightOps,Outbound Sales,720,46,1,698.82,877.39,0.0217,0.0639
2026-02-01,C003,BrightOps,Referral,296,13,0,169.03,0.00,0.0000,0.0439
2026-02-02,C003,BrightOps,SEO,318,4,0,156.86,0.00,0.0000,0.0126
2026-02-02,C003,BrightOps,Paid Search,520,4,0,294.19,0.00,0.0000,0.0077
2026-02-02,C003,BrightOps,Content,409,16,0,130.71,0.00,0.0000,0.0391
2026-02-02,C003,BrightOps,LinkedIn Ads,518,1,0,179.78,0.00,0.0000,0.0019
2026-02-02,C003,BrightOps,Partnerships,519,11,0,261.43,0.00,0.0000,0.0212
2026-02-02,C003,BrightOps,Outbound Sales,716,25,1,457.63,837.73,0.0400,0.0349
2026-02-02,C003,BrightOps,Referral,313,26,1,110.70,623.86,0.0385,0.0831
2026-02-03,C003,BrightOps,SEO,423,4,0,289.16,0.00,0.0000,0.0095
2026-02-03,C003,BrightOps,Paid Search,756,73,1,542.33,713.81,0.0137,0.0966
2026-02-03,C003,BrightOps,Content,216,3,0,240.96,0.00,0.0000,0.0139
2026-02-03,C003,BrightOps,LinkedIn Ads,295,20,0,331.42,0.00,0.0000,0.0678
2026-02-03,C003,BrightOps,Partnerships,447,59,1,481.93,704.28,0.0169,0.1320
2026-02-03,C003,BrightOps,Outbound Sales,1286,72,1,843.62,641.43,0.0139,0.0560
2026-02-03,C003,BrightOps,Referral,288,23,1,204.05,674.26,0.0435,0.0799
2026-02-04,C003,BrightOps,SEO,384,42,1,428.57,612.89,0.0238,0.1094
2026-02-04,C003,BrightOps,Paid Search,847,74,1,803.80,645.84,0.0135,0.0874
2026-02-04,C003,BrightOps,Content,160,18,0,357.14,0.00,0.0000,0.1125
2026-02-04,C003,BrightOps,LinkedIn Ads,755,57,1,491.21,767.23,0.0175,0.0755
2026-02-04,C003,BrightOps,Partnerships,435,35,1,714.28,717.98,0.0286,0.0805
2026-02-04,C003,BrightOps,Outbound Sales,871,55,1,1250.36,591.60,0.0182,0.0631
2026-02-04,C003,BrightOps,Referral,0,0,0,302.43,0.00,0.0000,0.0000
2026-02-05,C003,BrightOps,SEO,218,17,0,230.12,0.00,0.0000,0.0780
2026-02-05,C003,BrightOps,Paid Search,368,4,0,431.60,0.00,0.0000,0.0109
2026-02-05,C003,BrightOps,Content,302,7,0,191.77,0.00,0.0000,0.0232
2026-02-05,C003,BrightOps,LinkedIn Ads,423,11,0,263.76,0.00,0.0000,0.0260
2026-02-05,C003,BrightOps,Partnerships,663,73,1,383.53,888.74,0.0137,0.1101
2026-02-05,C003,BrightOps,Outbound Sales,1283,129,1,671.38,864.03,0.0078,0.1005
2026-02-05,C003,BrightOps,Referral,315,42,1,162.38,675.41,0.0238,0.1333
2026-02-06,C003,BrightOps,SEO,466,49,1,424.95,675.86,0.0204,0.1052
2026-02-06,C003,BrightOps,Paid Search,690,39,1,797.03,663.67,0.0256,0.0565
2026-02-06,C003,BrightOps,Content,508,24,0,354.13,0.00,0.0000,0.0472
2026-02-06,C003,BrightOps,LinkedIn Ads,190,15,0,487.07,0.00,0.0000,0.0789
2026-02-06,C003,BrightOps,Partnerships,791,42,1,708.26,753.30,0.0238,0.0531
2026-02-06,C003,BrightOps,Outbound Sales,1045,38,1,1239.82,884.39,0.0263,0.0364
2026-02-06,C003,BrightOps,Referral,495,53,1,299.87,613.47,0.0189,0.1071
2026-02-07,C003,BrightOps,SEO,117,25,0,256.86,0.00,0.0000,0.2137
2026-02-07,C003,BrightOps,Paid Search,148,24,0,481.75,0.00,0.0000,0.1622
2026-02-07,C003,BrightOps,Content,112,19,0,214.05,0.00,0.0000,0.1696
2026-02-07,C003,BrightOps,LinkedIn Ads,177,10,0,294.40,0.00,0.0000,0.0565
2026-02-07,C003,BrightOps,Partnerships,670,54,1,428.09,692.48,0.0185,0.0806
2026-02-07,C003,BrightOps,Outbound Sales,760,69,1,749.38,798.79,0.0145,0.0908
2026-02-07,C003,BrightOps,Referral,286,34,1,181.25,771.28,0.0294,0.1189
2026-02-08,C003,BrightOps,SEO,318,23,1,331.11,808.05,0.0435,0.0723
2026-02-08,C003,BrightOps,Paid Search,821,61,1,621.02,863.65,0.0164,0.0743
2026-02-08,C003,BrightOps,Content,371,3,0,275.93,0.00,0.0000,0.0081
2026-02-08,C003,BrightOps,LinkedIn Ads,456,60,1,379.51,887.82,0.0167,0.1316
2026-02-08,C003,BrightOps,Partnerships,485,43,1,551.85,650.63,0.0233,0.0887
2026-02-08,C003,BrightOps,Outbound Sales,1218,130,1,966.03,861.91,0.0077,0.1067
2026-02-08,C003,BrightOps,Referral,472,15,0,233.65,0.00,0.0000,0.0318
2026-02-09,C003,BrightOps,SEO,241,10,0,198.72,0.00,0.0000,0.0415
2026-02-09,C003,BrightOps,Paid Search,777,66,1,372.72,627.98,0.0152,0.0849
2026-02-09,C003,BrightOps,Content,220,10,0,165.60,0.00,0.0000,0.0455
2026-02-09,C003,BrightOps,LinkedIn Ads,525,22,0,227.77,0.00,0.0000,0.0419
2026-02-09,C003,BrightOps,Partnerships,466,62,1,331.21,717.66,0.0161,0.1330
2026-02-09,C003,BrightOps,Outbound Sales,968,83,1,579.79,863.19,0.0120,0.0857
2026-02-09,C003,BrightOps,Referral,317,13,0,140.24,0.00,0.0000,0.0410
2026-02-10,C003,BrightOps,SEO,438,1,0,133.08,0.00,0.0000,0.0023
2026-02-10,C003,BrightOps,Paid Search,241,14,0,249.60,0.00,0.0000,0.0581
2026-02-10,C003,BrightOps,Content,315,6,0,110.90,0.00,0.0000,0.0190
2026-02-10,C003,BrightOps,LinkedIn Ads,118,12,0,152.54,0.00,0.0000,0.1017
2026-02-10,C003,BrightOps,Partnerships,173,18,0,221.80,0.00,0.0000,0.1040
2026-02-10,C003,BrightOps,Outbound Sales,699,35,1,388.27,616.63,0.0286,0.0501
2026-02-10,C003,BrightOps,Referral,273,25,1,93.92,640.12,0.0400,0.0916
2026-02-11,C003,BrightOps,SEO,118,25,0,240.54,0.00,0.0000,0.2119
2026-02-11,C003,BrightOps,Paid Search,281,24,0,451.14,0.00,0.0000,0.0854
2026-02-11,C003,BrightOps,Content,358,14,0,200.45,0.00,0.0000,0.0391
2026-02-11,C003,BrightOps,LinkedIn Ads,363,5,0,275.70,0.00,0.0000,0.0138
2026-02-11,C003,BrightOps,Partnerships,869,41,1,400.89,723.37,0.0244,0.0472
2026-02-11,C003,BrightOps,Outbound Sales,865,104,1,701.77,791.35,0.0096,0.1202
2026-02-11,C003,BrightOps,Referral,273,29,1,169.73,694.41,0.0345,0.1062
2026-02-12,C003,BrightOps,SEO,453,2,0,82.28,0.00,0.0000,0.0044
2026-02-12,C003,BrightOps,Paid Search,206,17,0,154.31,0.00,0.0000,0.0825
2026-02-12,C003,BrightOps,Content,303,17,0,68.56,0.00,0.0000,0.0561
2026-02-12,C003,BrightOps,LinkedIn Ads,143,18,0,94.30,0.00,0.0000,0.1259
2026-02-12,C003,BrightOps,Partnerships,97,9,0,137.13,0.00,0.0000,0.0928
2026-02-12,C003,BrightOps,Outbound Sales,490,10,0,240.04,0.00,0.0000,0.0204
2026-02-12,C003,BrightOps,Referral,542,58,1,58.06,700.43,0.0172,0.1070
2026-02-13,C003,BrightOps,SEO,378,1,0,326.84,0.00,0.0000,0.0026
2026-02-13,C003,BrightOps,Paid Search,437,44,1,613.00,667.30,0.0227,0.1007
2026-02-13,C003,BrightOps,Content,266,22,0,272.37,0.00,0.0000,0.0827
2026-02-13,C003,BrightOps,LinkedIn Ads,445,16,0,374.61,0.00,0.0000,0.0360
2026-02-13,C003,BrightOps,Partnerships,539,54,1,544.73,603.69,0.0185,0.1002
2026-02-13,C003,BrightOps,Outbound Sales,1070,64,1,953.56,791.94,0.0156,0.0598
2026-02-13,C003,BrightOps,Referral,537,50,1,230.64,622.75,0.0200,0.0931
2026-02-14,C003,BrightOps,SEO,518,45,1,417.80,694.59,0.0222,0.0869
2026-02-14,C003,BrightOps,Paid Search,477,30,1,783.61,707.75,0.0333,0.0629
2026-02-14,C003,BrightOps,Content,357,15,0,348.17,0.00,0.0000,0.0420
2026-02-14,C003,BrightOps,LinkedIn Ads,597,18,0,478.87,0.00,0.0000,0.0302
2026-02-14,C003,BrightOps,Partnerships,592,73,1,696.33,633.24,0.0137,0.1233
2026-02-14,C003,BrightOps,Outbound Sales,1184,159,1,1218.95,618.13,0.0063,0.1343
2026-02-14,C003,BrightOps,Referral,373,30,1,294.83,604.57,0.0333,0.0804
2026-02-15,C003,BrightOps,SEO,254,12,0,240.61,0.00,0.0000,0.0472
2026-02-15,C003,BrightOps,Paid Search,507,64,1,451.27,621.45,0.0156,0.1262
2026-02-15,C003,BrightOps,Content,205,14,0,200.51,0.00,0.0000,0.0683
2026-02-15,C003,BrightOps,LinkedIn Ads,547,24,0,275.78,0.00,0.0000,0.0439
2026-02-15,C003,BrightOps,Partnerships,552,77,1,401.01,661.02,0.0130,0.1395
2026-02-15,C003,BrightOps,Outbound Sales,668,55,1,701.98,642.12,0.0182,0.0823
2026-02-15,C003,BrightOps,Referral,122,10,0,169.78,0.00,0.0000,0.0820
2026-02-16,C003,BrightOps,SEO,0,0,0,164.00,0.00,0.0000,0.0000
2026-02-16,C003,BrightOps,Paid Search,227,2,0,307.59,0.00,0.0000,0.0088
2026-02-16,C003,BrightOps,Content,312,13,0,136.67,0.00,0.0000,0.0417
2026-02-16,C003,BrightOps,LinkedIn Ads,443,13,0,187.97,0.00,0.0000,0.0293
2026-02-16,C003,BrightOps,Partnerships,581,15,0,273.33,0.00,0.0000,0.0258
2026-02-16,C003,BrightOps,Outbound Sales,1269,102,1,478.47,779.80,0.0098,0.0804
2026-02-16,C003,BrightOps,Referral,496,46,1,115.73,656.34,0.0217,0.0927
2026-02-17,C003,BrightOps,SEO,427,23,0,158.98,0.00,0.0000,0.0539
2026-02-17,C003,BrightOps,Paid Search,206,10,0,298.17,0.00,0.0000,0.0485
2026-02-17,C003,BrightOps,Content,222,14,0,132.48,0.00,0.0000,0.0631
2026-02-17,C003,BrightOps,LinkedIn Ads,295,23,0,182.21,0.00,0.0000,0.0780
2026-02-17,C003,BrightOps,Partnerships,305,11,0,264.96,0.00,0.0000,0.0361
2026-02-17,C003,BrightOps,Outbound Sales,995,36,1,463.82,595.78,0.0278,0.0362
2026-02-17,C003,BrightOps,Referral,518,45,1,112.18,822.64,0.0222,0.0869
2026-02-18,C003,BrightOps,SEO,263,3,0,73.25,0.00,0.0000,0.0114
2026-02-18,C003,BrightOps,Paid Search,483,13,0,137.38,0.00,0.0000,0.0269
2026-02-18,C003,BrightOps,Content,203,22,0,61.04,0.00,0.0000,0.1084
2026-02-18,C003,BrightOps,LinkedIn Ads,520,19,0,83.95,0.00,0.0000,0.0365
2026-02-18,C003,BrightOps,Partnerships,554,20,0,122.08,0.00,0.0000,0.0361
2026-02-18,C003,BrightOps,Outbound Sales,314,6,0,213.70,0.00,0.0000,0.0191
2026-02-18,C003,BrightOps,Referral,415,19,1,51.68,906.08,0.0526,0.0458
2026-02-19,C003,BrightOps,SEO,320,11,0,84.37,0.00,0.0000,0.0344
2026-02-19,C003,BrightOps,Paid Search,529,25,0,158.24,0.00,0.0000,0.0473
2026-02-19,C003,BrightOps,Content,0,0,0,70.31,0.00,0.0000,0.0000
2026-02-19,C003,BrightOps,LinkedIn Ads,424,19,0,96.70,0.00,0.0000,0.0448
2026-02-19,C003,BrightOps,Partnerships,289,12,0,140.62,0.00,0.0000,0.0415
2026-02-19,C003,BrightOps,Outbound Sales,224,13,0,246.15,0.00,0.0000,0.0580
